Class Name,Instance Side Definition,Class Side Definition
ZnEntityReader,"Object subclass: #ZnEntityReader 	instanceVariableNames: 'headers stream streaming binary allowReadingUpToEnd' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Streaming'","ZnEntityReader class 	instanceVariableNames: ''"
ZnEntityReaderTests,"TestCase subclass: #ZnEntityReaderTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnEntityReaderTests class 	instanceVariableNames: ''"
ZnEntityTests,"TestCase subclass: #ZnEntityTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnEntityTests class 	instanceVariableNames: ''"
ZnEntityTooLarge,"Error subclass: #ZnEntityTooLarge 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Exceptions'","ZnEntityTooLarge class 	instanceVariableNames: ''"
ZnEntityWriter,"Object subclass: #ZnEntityWriter 	instanceVariableNames: 'headers stream' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Streaming'","ZnEntityWriter class 	instanceVariableNames: ''"
ZnEntityWriterTests,"TestCase subclass: #ZnEntityWriterTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnEntityWriterTests class 	instanceVariableNames: ''"
ZnFastLineReader,"Object subclass: #ZnFastLineReader 	instanceVariableNames: 'readStream cr lf bufferStream' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Character-Encoding-Core'","ZnFastLineReader class 	instanceVariableNames: ''"
ZnFastLineReaderTests,"TestCase subclass: #ZnFastLineReaderTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Character-Encoding-Tests'","ZnFastLineReaderTests class 	instanceVariableNames: ''"
ZnFileRetrieveContents,"ZnUrlOperation subclass: #ZnFileRetrieveContents 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-FileSystem'","ZnFileRetrieveContents class 	instanceVariableNames: ''"
ZnFileSystemUtils,"Object subclass: #ZnFileSystemUtils 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-FileSystem'","ZnFileSystemUtils class 	instanceVariableNames: ''"
ZnFileUrlTests,"TestCase subclass: #ZnFileUrlTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-FileSystem'","ZnFileUrlTests class 	instanceVariableNames: ''"
ZnHTTPSTests,"TestCase subclass: #ZnHTTPSTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Zodiac'","ZnHTTPSTests class 	instanceVariableNames: ''"
ZnHeaders,"Object subclass: #ZnHeaders 	instanceVariableNames: 'headers' 	classVariableNames: 'CommonHeaders' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Core'","ZnHeaders class 	instanceVariableNames: ''"
ZnHeadersTests,"TestCase subclass: #ZnHeadersTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnHeadersTests class 	instanceVariableNames: ''"
ZnHtmlOutputStream,"Object subclass: #ZnHtmlOutputStream 	instanceVariableNames: 'stream' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Streaming'","ZnHtmlOutputStream class 	instanceVariableNames: ''"
ZnHtmlOutputStreamTests,"TestCase subclass: #ZnHtmlOutputStreamTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnHtmlOutputStreamTests class 	instanceVariableNames: ''"
ZnHttpRetrieveContents,"ZnUrlOperation subclass: #ZnHttpRetrieveContents 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Client-Server'","ZnHttpRetrieveContents class 	instanceVariableNames: ''"
ZnHttpSaveContentsToFile,"ZnUrlOperation subclass: #ZnHttpSaveContentsToFile 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Client-Server'","ZnHttpSaveContentsToFile class 	instanceVariableNames: ''"
ZnHttpUnsuccessful,"Error subclass: #ZnHttpUnsuccessful 	instanceVariableNames: 'response' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Exceptions'","ZnHttpUnsuccessful class 	instanceVariableNames: ''"
ZnImageExampleDelegate,"Object subclass: #ZnImageExampleDelegate 	instanceVariableNames: 'image' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Client-Server'","ZnImageExampleDelegate class 	instanceVariableNames: ''"
ZnImageExampleDelegateTests,"TestCase subclass: #ZnImageExampleDelegateTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnImageExampleDelegateTests class 	instanceVariableNames: ''"
ZnInvalidUTF8,"ZnCharacterEncodingError subclass: #ZnInvalidUTF8 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Character-Encoding-Core'","ZnInvalidUTF8 class 	instanceVariableNames: ''"
ZnLimitedReadStream,"Stream subclass: #ZnLimitedReadStream 	instanceVariableNames: 'stream position limit binary' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Streaming'","ZnLimitedReadStream class 	instanceVariableNames: ''"
ZnLimitedReadStreamTests,"TestCase subclass: #ZnLimitedReadStreamTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnLimitedReadStreamTests class 	instanceVariableNames: ''"
ZnLineReader,"Object subclass: #ZnLineReader 	instanceVariableNames: 'stream buffer position limit' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Streaming'","ZnLineReader class 	instanceVariableNames: ''"
ZnLineReaderTests,"TestCase subclass: #ZnLineReaderTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnLineReaderTests class 	instanceVariableNames: ''"
ZnLineTooLong,"ZnParseError subclass: #ZnLineTooLong 	instanceVariableNames: 'limit' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Exceptions'","ZnLineTooLong class 	instanceVariableNames: ''"
ZnLogEvent,"Announcement subclass: #ZnLogEvent 	instanceVariableNames: 'timestamp id' 	classVariableNames: 'IdCounter LogEventAnnouncer' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnLogEvent class 	instanceVariableNames: ''"
ZnMagicCookieJarTests,"TestCase subclass: #ZnMagicCookieJarTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnMagicCookieJarTests class 	instanceVariableNames: ''"
ZnMagicCookieTests,"TestCase subclass: #ZnMagicCookieTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnMagicCookieTests class 	instanceVariableNames: ''"
ZnManagingMultiThreadedServer,"ZnMultiThreadedServer subclass: #ZnManagingMultiThreadedServer 	instanceVariableNames: 'lock connections' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Client-Server'","ZnManagingMultiThreadedServer class 	instanceVariableNames: ''"
ZnMaximumEntitySize,"DynamicVariable subclass: #ZnMaximumEntitySize 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Variables'","ZnMaximumEntitySize class 	instanceVariableNames: ''"
ZnMaximumNumberOfDictionaryEntries,"DynamicVariable subclass: #ZnMaximumNumberOfDictionaryEntries 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-Core'","ZnMaximumNumberOfDictionaryEntries class 	instanceVariableNames: ''"
ZnMessage,"Object subclass: #ZnMessage 	instanceVariableNames: 'headers entity' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Core'","ZnMessage class 	instanceVariableNames: ''"
ZnMessageBenchmark,"Object subclass: #ZnMessageBenchmark 	instanceVariableNames: 'message representation buffer' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnMessageBenchmark class 	instanceVariableNames: ''"
ZnMessageBenchmarkTests,"TestCase subclass: #ZnMessageBenchmarkTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnMessageBenchmarkTests class 	instanceVariableNames: ''"
ZnMimePart,"Object subclass: #ZnMimePart 	instanceVariableNames: 'headers entity' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Core'","ZnMimePart class 	instanceVariableNames: ''"
ZnMimeType,"Object subclass: #ZnMimeType 	instanceVariableNames: 'main sub parameters' 	classVariableNames: 'ExtensionsMap SubTypeBinaryCache' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-Core'","ZnMimeType class 	instanceVariableNames: ''"
ZnMimeTypeTests,"TestCase subclass: #ZnMimeTypeTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-Tests'","ZnMimeTypeTests class 	instanceVariableNames: ''"
ZnMissingHost,"Error subclass: #ZnMissingHost 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Exceptions'","ZnMissingHost class 	instanceVariableNames: ''"
ZnMonticelloServerDelegate,"Object subclass: #ZnMonticelloServerDelegate 	instanceVariableNames: 'directory' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-FileSystem'","ZnMonticelloServerDelegate class 	instanceVariableNames: ''"
ZnMultiPartFormDataEntity,"ZnEntity subclass: #ZnMultiPartFormDataEntity 	instanceVariableNames: 'parts representation' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Core'","ZnMultiPartFormDataEntity class 	instanceVariableNames: ''"
ZnMultiThreadedServer,"ZnSingleThreadedServer subclass: #ZnMultiThreadedServer 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Client-Server'","ZnMultiThreadedServer class 	instanceVariableNames: ''"
ZnMultiValueDictionary,"Dictionary subclass: #ZnMultiValueDictionary 	instanceVariableNames: 'limit' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-Core'","ZnMultiValueDictionary class 	instanceVariableNames: ''"
ZnMultiValueDictionaryTests,"TestCase subclass: #ZnMultiValueDictionaryTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-Tests'","ZnMultiValueDictionaryTests class 	instanceVariableNames: ''"
ZnNetworkingUtils,"Object subclass: #ZnNetworkingUtils 	instanceVariableNames: 'socketStreamClass secureSocketStreamClass' 	classVariableNames: 'Default DefaultSocketStreamTimeout' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Support'","ZnNetworkingUtils class 	instanceVariableNames: ''"
ZnNullEncoder,"ZnCharacterEncoder subclass: #ZnNullEncoder 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Character-Encoding-Core'","ZnNullEncoder class 	instanceVariableNames: ''"
ZnParseError,"Error subclass: #ZnParseError 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Exceptions'","ZnParseError class 	instanceVariableNames: ''"
ZnPercentEncoder,"Object subclass: #ZnPercentEncoder 	instanceVariableNames: 'characterEncoder safeSet decodePlusAsSpace' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Character-Encoding-Core'","ZnPercentEncoder class 	instanceVariableNames: ''"
ZnPercentEncoderTests,"TestCase subclass: #ZnPercentEncoderTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Character-Encoding-Tests'","ZnPercentEncoderTests class 	instanceVariableNames: ''"
ZnPortNotANumber,"Error subclass: #ZnPortNotANumber 	instanceVariableNames: 'port' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-Core'","ZnPortNotANumber class 	instanceVariableNames: ''"
ZnReadEvalPrintDelegate,"Object subclass: #ZnReadEvalPrintDelegate 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Client-Server'","ZnReadEvalPrintDelegate class 	instanceVariableNames: ''"
ZnRequest,"ZnMessage subclass: #ZnRequest 	instanceVariableNames: 'requestLine' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Core'","ZnRequest class 	instanceVariableNames: ''"
ZnRequestLine,"Object subclass: #ZnRequestLine 	instanceVariableNames: 'method uri version' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Core'","ZnRequestLine class 	instanceVariableNames: ''"
ZnRequestLineTests,"TestCase subclass: #ZnRequestLineTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnRequestLineTests class 	instanceVariableNames: ''"
ZnRequestReadEvent,"ZnServerLogEvent subclass: #ZnRequestReadEvent 	instanceVariableNames: 'request duration' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnRequestReadEvent class 	instanceVariableNames: ''"
ZnRequestResponseHandledEvent,"ZnServerLogEvent subclass: #ZnRequestResponseHandledEvent 	instanceVariableNames: 'request response duration' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnRequestResponseHandledEvent class 	instanceVariableNames: ''"
ZnRequestTests,"TestCase subclass: #ZnRequestTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnRequestTests class 	instanceVariableNames: ''"
ZnRequestWrittenEvent,"ZnClientLogEvent subclass: #ZnRequestWrittenEvent 	instanceVariableNames: 'request duration' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnRequestWrittenEvent class 	instanceVariableNames: ''"
ZnResourceMetaUtils,"Object subclass: #ZnResourceMetaUtils 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-Core'","ZnResourceMetaUtils class 	instanceVariableNames: ''"
ZnResourceMetaUtilsTests,"TestCase subclass: #ZnResourceMetaUtilsTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Resource-Meta-Tests'","ZnResourceMetaUtilsTests class 	instanceVariableNames: ''"
ZnRespond,"Notification subclass: #ZnRespond 	instanceVariableNames: 'response' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Exceptions'","ZnRespond class 	instanceVariableNames: ''"
ZnResponse,"ZnMessage subclass: #ZnResponse 	instanceVariableNames: 'statusLine' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Core'","ZnResponse class 	instanceVariableNames: ''"
ZnResponseReadEvent,"ZnClientLogEvent subclass: #ZnResponseReadEvent 	instanceVariableNames: 'response duration' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnResponseReadEvent class 	instanceVariableNames: ''"
ZnResponseTests,"TestCase subclass: #ZnResponseTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnResponseTests class 	instanceVariableNames: ''"
ZnResponseWrittenEvent,"ZnServerLogEvent subclass: #ZnResponseWrittenEvent 	instanceVariableNames: 'response duration' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnResponseWrittenEvent class 	instanceVariableNames: ''"
ZnSecureServer,"ZnMultiThreadedServer subclass: #ZnSecureServer 	instanceVariableNames: 'certificate' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Zodiac'","ZnSecureServer class 	instanceVariableNames: ''"
ZnServer,"Object subclass: #ZnServer 	instanceVariableNames: 'options sessionManager' 	classVariableNames: 'AlwaysRestart ManagedServers' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Client-Server'","ZnServer class 	instanceVariableNames: ''"
ZnServerConnectionClosedEvent,"ZnServerLogEvent subclass: #ZnServerConnectionClosedEvent 	instanceVariableNames: 'address' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnServerConnectionClosedEvent class 	instanceVariableNames: ''"
ZnServerErrorEvent,"ZnServerLogEvent subclass: #ZnServerErrorEvent 	instanceVariableNames: 'exception' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnServerErrorEvent class 	instanceVariableNames: ''"
ZnServerGenericLogEvent,"ZnServerLogEvent subclass: #ZnServerGenericLogEvent 	instanceVariableNames: 'subject' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnServerGenericLogEvent class 	instanceVariableNames: ''"
ZnServerHandlerErrorEvent,"ZnServerErrorEvent subclass: #ZnServerHandlerErrorEvent 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnServerHandlerErrorEvent class 	instanceVariableNames: ''"
ZnServerLogEvent,"ZnLogEvent subclass: #ZnServerLogEvent 	instanceVariableNames: 'serverId processId' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnServerLogEvent class 	instanceVariableNames: ''"
ZnServerReadErrorEvent,"ZnServerErrorEvent subclass: #ZnServerReadErrorEvent 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Logging'","ZnServerReadErrorEvent class 	instanceVariableNames: ''"
ZnServerSession,"Object subclass: #ZnServerSession 	instanceVariableNames: 'id attributes created modified' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Support'","ZnServerSession class 	instanceVariableNames: ''"
ZnServerSessionManager,"Object subclass: #ZnServerSessionManager 	instanceVariableNames: 'sessions' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Support'","ZnServerSessionManager class 	instanceVariableNames: ''"
